Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
33,Yes,Travel_Rarely,1206,Sales,17,1,Human Resources,2,Male,35,3,2,Sales Executive,1,Single,12718,22207,0,Yes,15,3,4,2,4,2,2,31,16,8,16
22,No,Travel_Rarely,300,Sales,26,4,Medical,2,Male,92,3,4,Sales Executive,3,Single,3025,4763,1,No,22,3,2,1,32,3,4,11,9,3,15
52,Yes,Travel_Rarely,876,Research & Development,22,3,Life Sciences,2,Female,37,3,1,Sales Representative,1,Married,4583,18753,5,No,22,3,2,2,26,4,2,14,4,2,3
29,No,Travel_Rarely,193,Research & Development,1,2,Marketing,1,Male,61,2,2,Laboratory Technician,3,Single,14550,18175,2,No,25,3,3,1,4,2,4,37,6,6,7
42,No,Travel_Rarely,952,Sales,6,3,Human Resources,4,Male,74,3,4,Research Scientist,3,Married,8283,15032,3,No,16,3,2,2,36,6,4,23,7,7,2
38,No,Travel_Rarely,1209,Human Resources,7,4,Marketing,2,Male,81,4,2,Human Resources,4,Single,10944,7811,0,No,24,3,4,3,6,3,2,0,1,4,4
53,No,Travel_Rarely,401,Research & Development,15,3,Human Resources,3,Male,42,2,2,Laboratory Technician,4,Married,16757,14376,4,No,20,3,2,2,17,4,1,17,8,12,6
40,No,Travel_Rarely,397,Sales,18,2,Other,3,Female,53,4,1,Research Scientist,1,Married,7415,16985,3,Yes,17,3,4,2,30,3,4,6,3,7,17
33,Yes,Travel_Rarely,748,Research & Development,9,4,Technical Degree,2,Female,69,4,4,Research Director,1,Married,12835,11391,7,No,19,3,4,2,5,0,2,40,11,4,7
56,No,Travel_Rarely,1406,Research & Development,8,1,Marketing,2,Female,43,2,3,Manager,1,Divorced,18481,16295,2,Yes,17,4,3,0,1,2,1,1,10,8,10
59,No,Non-Travel,1102,Research & Development,25,2,Marketing,2,Male,99,1,5,Manager,2,Divorced,2370,18383,9,No,12,3,3,3,12,6,2,39,4,6,13
56,No,Travel_Rarely,1184,Research & Development,10,5,Marketing,1,Male,91,4,2,Sales Representative,3,Married,5482,26500,0,Yes,16,3,3,1,10,4,2,30,11,4,17
31,No,Travel_Rarely,1010,Research & Development,29,2,Technical Degree,4,Female,90,2,2,Sales Representative,3,Married,8328,26478,9,Yes,19,3,4,0,25,3,1,32,3,12,12
48,Yes,Travel_Rarely,972,Research & Development,4,4,Life Sciences,3,Male,30,4,2,Manager,2,Married,9676,14967,4,Yes,17,3,2,3,20,4,2,29,12,8,5
22,No,Travel_Rarely,1467,Research & Development,20,2,Human Resources,1,Female,95,3,2,Manufacturing Director,2,Divorced,10490,18606,0,No,12,3,3,2,1,1,4,30,0,4,12
52,No,Travel_Rarely,854,Research & Development,28,1,Other,1,Male,61,4,5,Human Resources,1,Married,9529,25555,4,Yes,13,3,3,2,39,6,3,33,17,7,0
40,Yes,Travel_Rarely,443,Research & Development,8,1,Marketing,2,Female,42,4,3,Manager,3,Married,18579,22804,8,Yes,18,3,2,1,19,2,3,6,3,11,10
46,No,Travel_Rarely,163,Research & Development,1,5,Technical Degree,4,Male,62,4,1,Manufacturing Director,4,Married,4545,22046,4,No,21,3,2,1,16,0,2,24,3,3,6
60,No,Travel_Rarely,877,Research & Development,8,3,Life Sciences,2,Male,61,3,3,Laboratory Technician,4,Divorced,2782,15542,1,No,19,3,3,3,15,4,3,15,7,8,9
28,No,Travel_Rarely,726,Sales,23,4,Human Resources,3,Male,85,4,5,Manufacturing Director,2,Single,11264,17292,1,No,14,3,4,3,4,5,3,21,5,11,1
35,Yes,Travel_Rarely,357,Sales,12,4,Technical Degree,4,Male,53,2,4,Laboratory Technician,2,Single,3567,9716,9,No,19,3,4,1,13,3,3,35,3,5,15
29,No,Travel_Rarely,929,Research & Development,23,3,Other,2,Male,33,4,1,Research Scientist,3,Married,6088,10174,8,No,12,3,3,3,23,5,4,26,3,5,4
26,No,Travel_Rarely,1115,Sales,25,1,Other,3,Female,52,2,1,Healthcare Representative,3,Single,15350,4496,4,No,23,3,2,1,3,4,4,16,10,13,15
27,No,Non-Travel,1472,Sales,15,1,Human Resources,1,Female,58,4,4,Research Scientist,4,Married,10990,20125,7,No,21,3,4,2,23,6,3,3,8,2,15
34,No,Travel_Rarely,1429,Sales,13,2,Marketing,3,Female,50,4,2,Manager,3,Single,4533,5650,9,No,15,3,2,1,8,5,1,34,13,12,14
55,No,Non-Travel,716,Sales,16,5,Other,3,Female,59,4,5,Laboratory Technician,1,Married,10007,4287,3,No,21,3,1,0,2,3,1,40,3,2,8
24,No,Travel_Rarely,346,Human Resources,26,5,Life Sciences,3,Male,49,1,4,Manager,2,Divorced,14706,12333,1,Yes,12,3,2,1,8,4,1,21,12,3,0
30,No,Travel_Rarely,858,Research & Development,23,5,Technical Degree,4,Male,45,1,3,Human Resources,4,Married,14615,21582,3,No,21,3,2,1,17,0,4,34,5,0,8
57,No,Non-Travel,925,Human Resources,18,2,Life Sciences,1,Male,96,3,3,Sales Executive,4,Married,14438,22833,3,No,11,3,1,0,35,0,4,14,12,5,10
59,Yes,Travel_Rarely,881,Research & Development,1,5,Marketing,4,Female,78,2,4,Manager,1,Single,17048,20612,8,Yes,23,4,4,0,18,2,4,39,2,0,4
26,No,Travel_Frequently,833,Research & Development,17,3,Life Sciences,1,Male,87,3,5,Human Resources,3,Single,8149,22381,9,Yes,24,3,4,0,23,0,4,20,6,10,5
44,No,Travel_Frequently,979,Sales,16,2,Life Sciences,2,Female,73,2,1,Manufacturing Director,3,Divorced,9794,22091,5,Yes,15,3,4,0,3,4,3,12,0,15,7
19,No,Travel_Rarely,1342,Research & Development,23,3,Medical,2,Male,54,3,1,Research Scientist,2,Married,15910,10677,9,No,12,4,3,1,8,6,4,10,10,3,14
22,No,Travel_Rarely,617,Sales,5,2,Life Sciences,3,Female,52,3,2,Manufacturing Director,1,Married,4289,20757,5,No,24,3,1,3,32,4,3,26,1,14,15
46,No,Travel_Frequently,575,Research & Development,20,5,Human Resources,3,Female,88,4,5,Sales Executive,4,Divorced,3221,14969,4,No,23,3,2,0,0,0,1,30,4,12,17
54,Yes,Non-Travel,137,Research & Development,21,3,Technical Degree,4,Male,30,4,3,Laboratory Technician,1,Divorced,16222,12780,5,No,17,3,1,2,34,1,3,31,13,6,11
55,Yes,Travel_Rarely,1303,Sales,10,3,Medical,1,Male,44,4,3,Human Resources,4,Divorced,9087,19630,0,Yes,18,4,1,1,9,4,1,29,12,11,3
36,No,Travel_Frequently,1142,Human Resources,26,3,Technical Degree,1,Female,81,4,2,Healthcare Representative,1,Married,16945,3388,4,No,12,3,1,3,11,2,4,17,15,5,15
25,No,Travel_Rarely,931,Research & Development,6,2,Technical Degree,1,Male,87,4,3,Manager,3,Single,18006,17542,5,Yes,17,3,1,2,17,1,1,15,14,7,10
18,No,Travel_Frequently,1173,Research & Development,12,4,Marketing,3,Male,70,3,2,Laboratory Technician,4,Married,15283,23767,7,No,14,3,1,1,13,0,1,34,2,3,6
39,No,Travel_Rarely,1187,Sales,10,5,Marketing,3,Female,73,2,2,Healthcare Representative,2,Married,1877,12461,3,No,11,3,1,1,9,6,3,8,5,8,14
34,No,Non-Travel,1194,Research & Development,22,3,Medical,1,Male,33,1,4,Research Director,1,Single,18204,21723,4,No,21,3,3,2,9,3,1,38,8,9,16
24,No,Travel_Rarely,467,Research & Development,17,4,Other,3,Female,97,1,1,Manager,3,Divorced,17051,24546,3,No,25,3,1,0,17,4,2,36,2,7,14
42,No,Travel_Rarely,1287,Sales,2,5,Marketing,1,Female,36,2,5,Manufacturing Director,4,Single,16416,15431,6,No,13,3,1,0,23,3,1,9,12,13,9
21,No,Travel_Rarely,1046,Sales,19,5,Marketing,4,Male,75,1,5,Research Scientist,3,Married,17263,25194,9,No,21,3,4,2,0,5,4,11,12,14,3
53,No,Travel_Rarely,1077,Research & Development,20,3,Marketing,2,Male,38,3,1,Human Resources,1,Married,2753,8748,5,No,22,3,1,3,29,2,1,7,6,4,16
23,No,Travel_Rarely,532,Sales,6,3,Technical Degree,1,Male,62,2,5,Sales Executive,2,Married,3265,21416,3,No,11,3,1,0,14,1,2,2,4,13,3
48,Yes,Travel_Rarely,960,Research & Development,28,2,Medical,3,Female,62,2,3,Sales Executive,2,Single,12868,21104,5,No,15,3,4,1,7,3,3,18,7,5,10
36,No,Non-Travel,331,Human Resources,28,4,Technical Degree,4,Male,33,1,3,Manufacturing Director,1,Divorced,6432,19427,3,No,25,3,4,1,34,2,1,10,7,4,3
56,No,Travel_Rarely,471,Research & Development,27,4,Human Resources,3,Female,94,1,5,Sales Representative,4,Married,6098,14787,7,No,23,4,4,3,17,3,2,7,6,14,11
44,No,Travel_Rarely,279,Sales,13,3,Technical Degree,3,Male,63,3,4,Sales Executive,3,Divorced,7617,11335,2,No,18,3,2,1,40,3,4,25,18,5,9
27,No,Travel_Rarely,669,Research & Development,9,5,Human Resources,3,Male,93,4,5,Human Resources,3,Divorced,10726,6169,7,No,11,3,1,0,15,2,4,22,6,0,13
43,No,Travel_Rarely,1395,Sales,12,3,Life Sciences,1,Male,54,2,2,Manufacturing Director,4,Married,18862,14745,1,Yes,24,3,1,3,20,4,3,9,3,3,17
36,No,Travel_Rarely,1331,Sales,18,5,Life Sciences,4,Male,84,4,2,Laboratory Technician,1,Divorced,18906,11369,5,Yes,19,3,1,0,14,3,4,17,9,8,5
56,No,Non-Travel,894,Research & Development,8,5,Human Resources,1,Male,38,1,1,Sales Executive,3,Single,5885,14932,7,No,13,3,4,3,4,2,2,11,12,3,4
20,Yes,Travel_Frequently,1001,Research & Development,25,3,Human Resources,2,Male,46,2,3,Manufacturing Director,3,Married,18844,3752,0,Yes,15,3,3,2,6,3,1,38,3,1,1
30,No,Travel_Rarely,1076,Research & Development,18,1,Technical Degree,1,Male,50,4,4,Human Resources,1,Single,4016,9026,5,Yes,19,3,1,1,6,6,2,25,18,5,12
45,No,Non-Travel,183,Research & Development,25,4,Human Resources,2,Male,89,3,5,Manager,3,Single,15334,16342,8,Yes,15,3,4,3,26,4,3,10,9,1,13
37,No,Travel_Rarely,947,Sales,23,5,Medical,4,Male,42,3,2,Manager,4,Divorced,4133,26531,9,No,19,3,4,2,24,6,1,9,6,2,2
45,No,Non-Travel,863,Sales,25,5,Life Sciences,4,Female,32,3,3,Sales Executive,4,Single,2762,9053,9,No,20,3,4,0,21,6,2,2,4,6,10
25,No,Non-Travel,1318,Research & Development,22,1,Life Sciences,1,Male,97,2,3,Research Scientist,1,Married,19005,20295,1,No,18,3,2,2,12,2,3,6,2,3,3
58,No,Travel_Rarely,719,Research & Development,2,2,Other,1,Male,33,2,4,Manager,1,Married,4284,10476,0,Yes,17,4,4,0,16,6,3,3,1,0,12
56,No,Non-Travel,1314,Research & Development,8,1,Human Resources,3,Female,36,2,4,Research Scientist,4,Married,9756,18938,1,No,21,3,3,3,40,3,1,39,10,15,7
18,No,Travel_Frequently,1401,Sales,10,1,Marketing,2,Male,55,2,4,Laboratory Technician,1,Married,13452,26449,4,No,11,3,2,3,12,0,1,7,9,8,7
20,No,Travel_Rarely,1199,Research & Development,9,5,Marketing,3,Female,53,2,4,Manufacturing Director,4,Divorced,19442,17093,5,Yes,14,3,4,1,25,4,4,37,12,5,12
30,Yes,Travel_Rarely,1135,Sales,28,4,Human Resources,3,Male,39,4,2,Healthcare Representative,4,Single,1833,24493,0,Yes,19,3,3,1,8,3,4,12,6,8,9
45,No,Non-Travel,317,Sales,24,1,Medical,4,Male,42,4,4,Human Resources,4,Single,14889,8470,6,No,20,3,3,3,4,1,1,11,9,2,12
42,No,Travel_Rarely,391,Research & Development,18,2,Marketing,1,Female,73,3,3,Manufacturing Director,3,Married,12050,20999,3,No,18,3,1,0,38,2,4,34,3,4,12
50,No,Travel_Rarely,546,Sales,8,3,Other,4,Male,68,4,3,Human Resources,1,Married,2090,5570,8,No,14,3,4,0,32,3,1,37,15,8,16
55,No,Travel_Rarely,1024,Sales,19,1,Human Resources,1,Female,48,4,5,Laboratory Technician,3,Married,12526,21183,5,No,22,3,4,3,3,4,4,35,5,5,5
23,No,Non-Travel,653,Research & Development,3,1,Medical,4,Male,80,3,3,Research Director,1,Divorced,17885,6460,8,No,11,3,1,0,27,6,2,1,8,1,1
49,Yes,Travel_Rarely,294,Research & Development,9,2,Medical,4,Female,48,3,3,Sales Executive,2,Married,5773,18300,0,Yes,20,3,3,3,25,4,3,14,12,14,16
38,No,Travel_Rarely,390,Research & Development,13,4,Technical Degree,4,Female,81,1,2,Human Resources,3,Married,9275,14552,3,Yes,14,3,4,1,3,1,1,33,6,0,11
33,Yes,Travel_Frequently,684,Sales,9,1,Medical,2,Male,76,3,3,Human Resources,3,Single,12192,2121,1,No,25,3,1,0,15,6,1,38,17,8,5
38,No,Travel_Frequently,1269,Sales,25,1,Marketing,4,Female,59,4,1,Research Scientist,3,Married,17721,22709,5,No,13,3,1,1,36,1,1,25,13,0,4
28,No,Travel_Rarely,1495,Sales,20,4,Marketing,2,Male,75,2,3,Manufacturing Director,2,Married,13886,13258,3,No,16,3,3,2,21,5,2,4,4,13,4
54,No,Travel_Rarely,958,Sales,12,2,Human Resources,4,Female,50,3,5,Research Director,1,Single,10991,8642,8,No,21,3,3,1,35,5,3,24,12,14,8
53,No,Non-Travel,882,Research & Development,23,1,Human Resources,1,Male,77,1,5,Sales Representative,2,Single,9977,5118,2,No,15,3,4,2,37,3,4,33,7,4,2
52,No,Travel_Rarely,997,Research & Development,13,4,Medical,2,Female,91,4,4,Sales Executive,1,Divorced,15648,3358,0,No,15,3,4,1,34,0,4,3,14,0,4
36,No,Travel_Frequently,1021,Research & Development,8,1,Other,1,Male,87,1,2,Healthcare Representative,1,Married,5683,11141,0,Yes,12,3,2,1,24,6,3,33,18,4,6
37,No,Travel_Rarely,665,Research & Development,15,3,Life Sciences,1,Male,47,1,5,Sales Representative,1,Single,5325,14311,8,Yes,22,3,3,0,7,4,4,26,8,4,11
35,Yes,Non-Travel,114,Research & Development,29,5,Technical Degree,1,Female,88,4,1,Manufacturing Director,1,Married,16323,8681,8,No,13,4,2,1,16,0,1,28,5,6,6
58,Yes,Travel_Rarely,1088,Research & Development,13,3,Life Sciences,2,Female,77,1,1,Sales Executive,1,Single,10704,8671,4,Yes,21,3,2,3,17,6,3,4,13,6,9
31,No,Travel_Frequently,441,Research & Development,21,1,Medical,3,Male,92,4,4,Human Resources,2,Divorced,16823,19729,1,Yes,16,3,1,0,11,6,2,17,9,10,7
32,No,Travel_Rarely,966,Research & Development,13,2,Medical,2,Male,41,1,2,Healthcare Representative,3,Single,9388,14890,8,No,12,3,1,0,32,6,3,3,8,9,16
48,Yes,Non-Travel,413,Research & Development,17,5,Life Sciences,3,Male,63,2,2,Research Scientist,2,Married,2223,5964,7,No,25,3,4,0,22,6,1,0,16,0,4
18,Yes,Travel_Frequently,834,Sales,15,3,Technical Degree,2,Male,90,3,3,Research Director,3,Married,12647,3420,9,Yes,14,3,3,1,11,0,3,19,12,8,14
20,No,Travel_Rarely,1229,Research & Development,25,4,Life Sciences,4,Male,82,2,1,Research Scientist,3,Divorced,11722,24655,9,No,12,3,3,0,10,3,2,5,16,0,8
33,Yes,Travel_Rarely,440,Human Resources,22,2,Human Resources,3,Female,54,2,1,Laboratory Technician,4,Single,16986,11311,5,Yes,19,4,2,2,12,2,2,19,18,4,10
40,No,Travel_Rarely,1323,Sales,19,3,Marketing,4,Male,91,1,1,Sales Executive,3,Married,13080,18839,6,No,13,4,2,2,34,2,3,19,12,15,12
28,No,Travel_Rarely,401,Sales,3,4,Other,3,Female,33,3,1,Research Scientist,2,Married,4145,19696,5,No,20,4,4,1,26,2,3,26,8,6,17
29,No,Travel_Rarely,460,Research & Development,14,1,Human Resources,2,Female,42,3,5,Sales Representative,4,Married,7627,2699,4,No,20,3,1,0,24,1,4,25,0,11,16
27,No,Travel_Rarely,1493,Research & Development,10,4,Marketing,2,Male,71,3,2,Research Scientist,1,Married,6274,24437,3,Yes,16,4,3,3,39,6,4,31,0,7,8
49,Yes,Non-Travel,270,Research & Development,17,3,Other,3,Male,78,1,3,Manager,1,Married,8974,20148,6,No,25,3,3,3,2,6,1,9,4,1,9
33,No,Travel_Rarely,1274,Research & Development,29,3,Other,4,Male,85,2,5,Laboratory Technician,3,Divorced,10606,15097,3,Yes,11,3,3,2,24,4,4,17,7,13,4
25,No,Non-Travel,862,Sales,8,1,Other,1,Male,76,4,2,Manufacturing Director,1,Single,9717,12583,9,No,23,3,3,1,9,1,1,40,17,0,10
55,Yes,Non-Travel,869,Research & Development,18,4,Medical,3,Female,37,4,4,Research Director,1,Single,7578,22921,9,No,21,3,1,1,16,4,1,11,3,3,14
29,No,Travel_Rarely,1083,Sales,12,4,Other,3,Male,84,4,1,Laboratory Technician,4,Divorced,18884,19755,9,No,24,3,4,1,2,5,3,9,0,11,1
41,No,Non-Travel,143,Research & Development,17,1,Technical Degree,4,Female,47,3,3,Manager,2,Single,6222,18876,8,Yes,25,3,4,1,21,4,4,23,14,14,13
45,No,Travel_Frequently,303,Research & Development,23,4,Life Sciences,1,Male,64,4,2,Sales Executive,1,Divorced,12890,15581,4,No,25,3,1,1,37,4,2,23,3,3,4
25,No,Non-Travel,1071,Sales,11,1,Technical Degree,3,Male,61,2,4,Sales Representative,1,Married,5237,20650,7,No,20,3,4,0,13,3,2,37,8,9,5
45,No,Travel_Rarely,1369,Sales,9,2,Life Sciences,1,Male,53,4,1,Research Director,2,Married,5418,21288,5,No,13,3,4,0,26,2,3,24,9,11,14
53,No,Non-Travel,565,Sales,22,3,Human Resources,1,Male,36,3,4,Research Director,4,Single,1599,16827,3,No,18,3,2,0,19,6,2,7,14,5,3
43,No,Travel_Rarely,550,Research & Development,24,2,Human Resources,2,Male,42,3,4,Laboratory Technician,4,Single,19599,8368,2,No,15,4,1,3,17,1,2,13,2,0,9
25,No,Non-Travel,1014,Sales,24,5,Life Sciences,4,Male,98,4,5,Sales Executive,1,Married,3717,24159,5,No,18,3,4,0,12,5,3,30,1,13,8
45,No,Travel_Rarely,899,Research & Development,25,5,Technical Degree,3,Female,71,3,4,Human Resources,3,Divorced,6990,12938,0,No,25,3,2,1,5,1,2,23,4,0,9
45,Yes,Travel_Rarely,895,Research & Development,23,5,Life Sciences,3,Female,60,4,5,Manager,2,Divorced,13230,21417,1,No,12,3,1,1,9,6,3,15,0,2,3
54,No,Travel_Frequently,538,Sales,25,1,Other,1,Male,55,3,5,Human Resources,4,Single,18140,15283,6,No,17,4,1,3,36,3,1,19,10,4,3
58,No,Travel_Rarely,632,Sales,15,4,Medical,3,Male,61,1,4,Sales Representative,1,Single,14794,19422,3,No,19,3,3,3,28,4,4,37,11,11,5
53,No,Non-Travel,666,Sales,9,2,Human Resources,1,Male,81,1,2,Sales Executive,4,Single,7562,13065,4,No,17,3,2,2,5,5,2,14,2,5,7
44,No,Non-Travel,1398,Research & Development,12,2,Medical,3,Male,49,2,4,Sales Executive,1,Divorced,18890,8059,9,No,13,3,2,3,38,2,3,13,15,4,15
34,No,Travel_Rarely,973,Sales,11,2,Other,4,Male,69,1,4,Manager,2,Single,2388,14715,0,Yes,17,4,2,2,10,6,2,11,13,12,7
26,No,Travel_Rarely,314,Research & Development,17,2,Other,3,Male,88,4,2,Healthcare Representative,3,Single,8369,8442,1,Yes,25,3,1,0,24,0,4,33,11,12,15
50,No,Travel_Rarely,1050,Research & Development,6,5,Human Resources,1,Male,43,3,1,Human Resources,2,Single,4779,26248,3,No,18,3,3,1,29,0,2,7,15,12,5
37,No,Travel_Frequently,1229,Research & Development,28,2,Human Resources,1,Male,73,2,3,Research Scientist,4,Married,15458,25577,7,No,24,3,1,2,19,3,1,18,7,4,16
30,No,Travel_Rarely,293,Research & Development,8,4,Other,3,Male,77,4,1,Research Director,4,Divorced,10097,19674,9,No,11,4,4,2,36,2,3,4,16,8,0
45,No,Travel_Rarely,1206,Research & Development,10,5,Marketing,3,Male,72,4,4,Healthcare Representative,4,Married,2555,19690,3,Yes,23,3,4,2,15,0,4,26,16,1,17
46,Yes,Travel_Rarely,806,Human Resources,25,2,Medical,1,Female,45,2,1,Research Scientist,3,Single,7217,2917,2,Yes,23,3,4,3,30,0,1,40,6,11,16
30,Yes,Travel_Rarely,650,Sales,15,1,Medical,2,Male,64,2,3,Manager,2,Married,17359,9178,2,No,13,3,3,3,28,6,2,12,14,11,16
52,Yes,Travel_Rarely,255,Sales,4,3,Marketing,2,Male,82,4,1,Research Director,1,Married,9884,14549,4,No,15,3,1,3,5,5,2,31,8,0,11
23,Yes,Travel_Rarely,672,Research & Development,29,3,Technical Degree,3,Male,63,3,3,Manufacturing Director,2,Single,2304,12701,2,No,22,3,2,2,28,5,2,30,3,5,11
35,No,Travel_Frequently,341,Human Resources,18,3,Medical,4,Female,32,4,1,Research Scientist,2,Single,16870,19013,7,No,16,3,4,0,31,6,4,40,7,8,5
22,No,Travel_Rarely,475,Research & Development,11,5,Life Sciences,3,Female,97,3,5,Healthcare Representative,3,Married,14982,16330,4,No,13,4,4,1,8,1,3,36,9,6,6
42,No,Travel_Rarely,906,Sales,9,2,Other,4,Female,34,2,4,Research Scientist,2,Single,18778,21488,6,Yes,25,3,1,3,36,6,4,1,14,7,7
19,No,Travel_Rarely,900,Sales,9,5,Other,3,Male,39,4,3,Research Scientist,4,Single,15490,18330,7,No,14,4,2,0,22,2,1,6,17,4,2
27,No,Non-Travel,1329,Human Resources,28,4,Marketing,1,Male,81,1,4,Manager,3,Married,18335,12913,4,No,15,3,3,3,15,0,3,10,13,9,16
47,No,Travel_Rarely,712,Sales,8,1,Medical,3,Female,58,4,5,Human Resources,4,Married,4289,26015,7,No,25,4,4,3,17,5,4,10,4,3,7
22,Yes,Travel_Rarely,1475,Research & Development,3,1,Technical Degree,4,Male,60,3,1,Manufacturing Director,4,Married,14606,14063,2,No,13,3,4,2,18,6,2,22,8,5,10
50,No,Travel_Rarely,789,Research & Development,21,3,Medical,4,Male,95,4,4,Manager,2,Married,18426,19427,6,Yes,14,3,4,2,1,5,1,30,12,2,17
18,No,Travel_Rarely,875,Research & Development,18,3,Other,3,Female,98,3,1,Sales Representative,1,Married,3795,13794,7,No,15,3,2,3,9,5,2,7,18,0,15
35,No,Travel_Rarely,244,Research & Development,14,3,Human Resources,3,Male,66,1,1,Manager,2,Married,3242,2637,6,No,12,3,4,1,11,1,4,31,10,10,12
49,No,Non-Travel,1314,Research & Development,3,2,Life Sciences,2,Male,56,2,4,Research Director,1,Single,2629,5994,1,Yes,20,3,2,3,17,2,1,20,11,3,8
28,No,Travel_Rarely,373,Sales,17,4,Marketing,3,Male,62,1,3,Manufacturing Director,3,Divorced,4544,14039,7,No,19,3,4,1,18,4,3,30,2,8,6
38,No,Travel_Rarely,1425,Research & Development,4,4,Human Resources,3,Male,97,3,3,Sales Executive,3,Single,3891,6318,5,No,20,3,4,0,37,5,3,0,1,3,16
43,No,Travel_Rarely,527,Research & Development,21,4,Technical Degree,1,Male,88,2,4,Sales Representative,3,Married,17563,15852,9,No,18,3,2,3,36,2,4,12,14,0,7
42,No,Travel_Rarely,147,Research & Development,28,4,Human Resources,4,Female,93,2,3,Laboratory Technician,4,Married,10754,17043,2,No,22,3,2,1,26,3,4,10,4,13,7
39,No,Travel_Rarely,196,Sales,18,3,Human Resources,2,Female,73,4,2,Manager,4,Married,4906,4960,3,No,16,3,3,0,13,1,3,28,6,3,2
44,No,Travel_Rarely,165,Human Resources,15,1,Technical Degree,1,Male,78,1,1,Research Scientist,3,Divorced,16870,20724,6,No,20,3,1,0,33,4,3,3,3,6,15
30,No,Travel_Rarely,514,Research & Development,19,3,Human Resources,3,Female,82,3,4,Human Resources,2,Married,3846,20314,2,Yes,21,3,4,2,1,5,4,35,4,2,11
50,No,Non-Travel,1134,Sales,28,4,Marketing,4,Male,78,3,5,Sales Executive,4,Divorced,9608,10362,0,Yes,13,3,4,0,32,6,3,14,15,9,14
51,No,Travel_Rarely,560,Sales,22,3,Other,3,Male,95,2,4,Manager,4,Divorced,16920,25454,5,Yes,21,3,1,2,18,5,1,2,14,5,3
58,No,Travel_Rarely,571,Research & Development,6,4,Medical,3,Female,92,4,4,Manager,2,Divorced,7730,14907,2,No,12,3,1,0,26,1,4,28,15,14,6
52,Yes,Travel_Rarely,911,Research & Development,15,5,Human Resources,3,Female,54,3,1,Healthcare Representative,4,Divorced,18072,18826,9,No,17,3,1,0,29,1,1,20,3,13,10
18,No,Travel_Rarely,607,Research & Development,7,1,Marketing,3,Female,33,4,5,Healthcare Representative,2,Divorced,6496,6695,5,No,18,3,4,1,6,0,2,1,5,0,4
38,No,Travel_Rarely,1198,Sales,12,5,Medical,4,Female,80,2,1,Sales Executive,1,Married,16130,15024,9,No,20,3,4,1,26,5,1,5,17,10,12
23,Yes,Travel_Rarely,185,Sales,16,2,Medical,1,Female,40,2,3,Healthcare Representative,2,Married,1245,6427,2,No,11,3,4,2,20,2,4,30,2,3,10
45,No,Travel_Rarely,160,Research & Development,9,3,Human Resources,3,Female,46,2,4,Research Scientist,1,Single,12638,7493,5,No,24,3,2,3,6,1,2,23,4,2,4
34,Yes,Travel_Rarely,1146,Research & Development,20,2,Marketing,3,Male,95,4,1,Sales Representative,4,Married,12558,24174,3,No,25,3,3,1,24,1,3,39,1,13,7
22,No,Travel_Rarely,1019,Research & Development,5,3,Other,2,Female,99,3,2,Laboratory Technician,1,Divorced,3432,19933,3,No,16,3,3,0,37,3,1,16,15,0,16
48,No,Travel_Rarely,258,Human Resources,11,5,Human Resources,2,Female,98,1,4,Manufacturing Director,2,Married,13915,20663,9,No,17,3,1,2,17,3,1,4,5,15,10
22,No,Travel_Rarely,1454,Human Resources,2,4,Technical Degree,4,Female,58,4,3,Laboratory Technician,1,Divorced,15997,9530,9,No,25,3,1,2,32,3,4,1,14,2,17
55,No,Non-Travel,677,Human Resources,22,4,Medical,3,Male,49,2,1,Laboratory Technician,3,Divorced,2041,22289,1,No,23,3,4,2,32,1,3,11,17,14,9
20,No,Non-Travel,938,Research & Development,16,3,Human Resources,3,Male,56,1,1,Manufacturing Director,2,Single,7348,25787,3,Yes,19,3,3,0,31,4,4,4,5,3,4
40,No,Travel_Rarely,781,Research & Development,4,4,Medical,3,Male,37,1,2,Healthcare Representative,2,Single,3949,17041,3,No,22,3,3,1,24,2,3,40,12,4,0
54,No,Travel_Rarely,304,Research & Development,5,5,Marketing,4,Male,90,1,3,Sales Executive,1,Married,13271,16055,6,No,13,3,2,3,13,1,4,19,12,5,16
54,No,Non-Travel,1231,Research & Development,7,4,Life Sciences,4,Female,57,1,2,Manufacturing Director,4,Single,12661,10180,4,Yes,12,3,4,2,37,6,3,7,0,1,16
